# x	y	u	v	flags	mask
2.4347e+00	4.5794e+00	-4.5381e+00	-6.3266e-01	0.0000e+00	0.0000e+00
2.6523e+00	4.5794e+00	-4.6473e+00	-3.1858e-01	0.0000e+00	0.0000e+00
2.8699e+00	4.5794e+00	-4.6077e+00	-1.4528e-01	0.0000e+00	0.0000e+00
3.0874e+00	4.5794e+00	-4.5673e+00	-3.2837e-02	0.0000e+00	0.0000e+00
3.3050e+00	4.5794e+00	-4.3956e+00	-2.4808e-01	0.0000e+00	0.0000e+00
3.5226e+00	4.5794e+00	-3.0804e+00	-6.1545e-01	0.0000e+00	0.0000e+00
3.7402e+00	4.5794e+00	-2.9997e+00	-5.8736e-01	0.0000e+00	0.0000e+00
3.9577e+00	4.5794e+00	-2.7910e+00	-5.3188e-01	0.0000e+00	0.0000e+00
4.1753e+00	4.5794e+00	-2.7401e+00	-5.3527e-01	0.0000e+00	0.0000e+00
4.3929e+00	4.5794e+00	-2.8707e+00	-5.9126e-01	0.0000e+00	0.0000e+00
4.6104e+00	4.5794e+00	1.0479e-01	-2.8334e-02	0.0000e+00	0.0000e+00
4.8280e+00	4.5794e+00	-7.9705e-02	8.6022e-02	0.0000e+00	0.0000e+00
5.0456e+00	4.5794e+00	-1.9030e-01	1.1226e-01	0.0000e+00	0.0000e+00
5.2632e+00	4.5794e+00	4.4146e-02	-6.0665e-02	0.0000e+00	0.0000e+00
5.4807e+00	4.5794e+00	1.1799e-01	-2.2130e-01	0.0000e+00	0.0000e+00
5.6983e+00	4.5794e+00	5.5304e-02	-2.5044e-01	0.0000e+00	0.0000e+00
5.9159e+00	4.5794e+00	-6.8994e-03	-4.5008e-01	0.0000e+00	0.0000e+00
2.5901e-01	4.3618e+00	-2.9991e+00	-1.5658e-02	0.0000e+00	0.0000e+00
4.7659e-01	4.3618e+00	-3.1427e+00	-5.6446e-02	0.0000e+00	0.0000e+00
6.9416e-01	4.3618e+00	-3.3127e+00	-1.0964e-01	0.0000e+00	0.0000e+00
9.1173e-01	4.3618e+00	-3.4816e+00	-2.5038e-01	0.0000e+00	0.0000e+00
1.1293e+00	4.3618e+00	-3.9144e+00	-5.3232e-01	0.0000e+00	0.0000e+00
1.3469e+00	4.3618e+00	-3.9111e+00	-5.7896e-01	0.0000e+00	0.0000e+00
1.5644e+00	4.3618e+00	-4.0434e+00	-6.0561e-01	0.0000e+00	0.0000e+00
1.7820e+00	4.3618e+00	-4.1502e+00	-5.8448e-01	0.0000e+00	0.0000e+00
1.9996e+00	4.3618e+00	-4.3111e+00	-7.1300e-01	0.0000e+00	0.0000e+00
2.2172e+00	4.3618e+00	-4.1058e+00	-4.0888e-01	1.0000e+00	0.0000e+00
2.4347e+00	4.3618e+00	-4.5812e+00	-6.8099e-01	0.0000e+00	0.0000e+00
2.6523e+00	4.3618e+00	-4.6282e+00	-6.3587e-01	0.0000e+00	0.0000e+00
2.8699e+00	4.3618e+00	3.7666e+00	-7.7445e+00	0.0000e+00	0.0000e+00
3.0874e+00	4.3618e+00	-4.7203e+00	-4.4687e-01	0.0000e+00	0.0000e+00
3.3050e+00	4.3618e+00	-1.4477e+00	-4.3083e-01	0.0000e+00	0.0000e+00
3.5226e+00	4.3618e+00	-1.5407e+00	-4.2862e-01	0.0000e+00	0.0000e+00
3.7402e+00	4.3618e+00	-5.5497e-01	-1.0423e-01	0.0000e+00	0.0000e+00
3.9577e+00	4.3618e+00	-3.9411e-01	-1.4385e-01	0.0000e+00	0.0000e+00
4.1753e+00	4.3618e+00	-2.2591e-01	-1.6051e-01	0.0000e+00	0.0000e+00
4.3929e+00	4.3618e+00	-1.0830e+00	-1.9299e-01	1.0000e+00	0.0000e+00
4.6104e+00	4.3618e+00	2.1075e-01	-5.5621e-02	0.0000e+00	0.0000e+00
4.8280e+00	4.3618e+00	4.7429e-02	3.1960e-02	0.0000e+00	0.0000e+00
5.0456e+00	4.3618e+00	1.9871e-02	1.5004e-01	0.0000e+00	0.0000e+00
5.2632e+00	4.3618e+00	5.8042e-02	-2.1085e-02	0.0000e+00	0.0000e+00
5.4807e+00	4.3618e+00	5.9201e-02	-1.1500e-01	0.0000e+00	0.0000e+00
5.6983e+00	4.3618e+00	-5.3192e-02	-1.8806e-01	0.0000e+00	0.0000e+00
5.9159e+00	4.3618e+00	-3.4242e-02	-4.5417e-01	0.0000e+00	0.0000e+00
2.5901e-01	4.1442e+00	-2.9953e+00	2.6346e-03	0.0000e+00	0.0000e+00
4.7659e-01	4.1442e+00	-3.1026e+00	-3.5389e-02	0.0000e+00	0.0000e+00
6.9416e-01	4.1442e+00	-3.2778e+00	-7.1015e-02	0.0000e+00	0.0000e+00
9.1173e-01	4.1442e+00	-3.4536e+00	-1.4329e-01	0.0000e+00	0.0000e+00
1.1293e+00	4.1442e+00	-3.7290e+00	-3.2471e-01	0.0000e+00	0.0000e+00
1.3469e+00	4.1442e+00	-3.9193e+00	-3.8372e-01	0.0000e+00	0.0000e+00
1.5644e+00	4.1442e+00	-4.0497e+00	-4.5962e-01	0.0000e+00	0.0000e+00
1.7820e+00	4.1442e+00	-4.1059e+00	-4.4909e-01	0.0000e+00	0.0000e+00
1.9996e+00	4.1442e+00	-4.2928e+00	-4.6570e-01	0.0000e+00	0.0000e+00
2.2172e+00	4.1442e+00	-4.4274e+00	-4.4094e-01	0.0000e+00	0.0000e+00
2.4347e+00	4.1442e+00	-4.5620e+00	-6.0152e-01	0.0000e+00	0.0000e+00
2.6523e+00	4.1442e+00	-3.7883e+00	-3.4383e-01	1.0000e+00	0.0000e+00
2.8699e+00	4.1442e+00	-2.9996e-01	6.7871e+00	0.0000e+00	0.0000e+00
3.0874e+00	4.1442e+00	-4.7840e+00	-6.0068e-01	0.0000e+00	0.0000e+00
3.3050e+00	4.1442e+00	-1.4243e+00	-3.9138e-01	0.0000e+00	0.0000e+00
3.5226e+00	4.1442e+00	-1.4800e+00	-3.7502e-01	0.0000e+00	0.0000e+00
3.7402e+00	4.1442e+00	-5.8111e-01	-7.3045e-02	0.0000e+00	0.0000e+00
3.9577e+00	4.1442e+00	-3.9639e-01	-6.1048e-02	0.0000e+00	0.0000e+00
4.1753e+00	4.1442e+00	-1.7217e-01	-3.6211e-02	0.0000e+00	0.0000e+00
4.3929e+00	4.1442e+00	2.1926e-02	-5.4887e-02	0.0000e+00	0.0000e+00
4.6104e+00	4.1442e+00	3.0994e-04	-8.3064e-02	0.0000e+00	0.0000e+00
4.8280e+00	4.1442e+00	1.6199e-01	-3.1326e-02	0.0000e+00	0.0000e+00
5.0456e+00	4.1442e+00	2.3265e-01	3.7147e-02	0.0000e+00	0.0000e+00
5.2632e+00	4.1442e+00	5.0967e-02	-1.0148e-01	0.0000e+00	0.0000e+00
5.4807e+00	4.1442e+00	-1.4457e-02	-9.0005e-02	0.0000e+00	0.0000e+00
5.6983e+00	4.1442e+00	-2.2301e-02	-2.2977e-01	0.0000e+00	0.0000e+00
5.9159e+00	4.1442e+00	-6.1431e-02	-3.5765e-01	0.0000e+00	0.0000e+00
2.5901e-01	3.9266e+00	-2.9625e+00	-2.5505e-02	0.0000e+00	0.0000e+00
4.7659e-01	3.9266e+00	-3.0588e+00	-5.1995e-02	0.0000e+00	0.0000e+00
6.9416e-01	3.9266e+00	-3.1819e+00	-8.3676e-02	0.0000e+00	0.0000e+00
9.1173e-01	3.9266e+00	-3.3409e+00	-1.1628e-01	0.0000e+00	0.0000e+00
1.1293e+00	3.9266e+00	-3.5216e+00	-1.7970e-01	0.0000e+00	0.0000e+00
1.3469e+00	3.9266e+00	-3.8869e+00	-2.1300e-01	0.0000e+00	0.0000e+00
1.5644e+00	3.9266e+00	-4.0190e+00	-2.5708e-01	0.0000e+00	0.0000e+00
1.7820e+00	3.9266e+00	-4.0792e+00	-3.1735e-01	0.0000e+00	0.0000e+00
1.9996e+00	3.9266e+00	-4.2834e+00	-3.3187e-01	0.0000e+00	0.0000e+00
2.2172e+00	3.9266e+00	-4.4691e+00	-3.5244e-01	0.0000e+00	0.0000e+00
2.4347e+00	3.9266e+00	-4.5985e+00	-4.2904e-01	0.0000e+00	0.0000e+00
2.6523e+00	3.9266e+00	-4.6992e+00	-2.8716e-01	0.0000e+00	0.0000e+00
2.8699e+00	3.9266e+00	-4.9011e+00	-2.9643e-01	0.0000e+00	0.0000e+00
3.0874e+00	3.9266e+00	1.5776e+00	-3.5685e+00	0.0000e+00	0.0000e+00
3.3050e+00	3.9266e+00	-2.4858e+00	-1.2541e-01	0.0000e+00	0.0000e+00
3.5226e+00	3.9266e+00	-1.0579e+00	-6.0479e-02	0.0000e+00	0.0000e+00
3.7402e+00	3.9266e+00	-7.5897e-01	-7.4466e-03	0.0000e+00	0.0000e+00
3.9577e+00	3.9266e+00	-5.7935e-01	1.0445e-02	0.0000e+00	0.0000e+00
4.1753e+00	3.9266e+00	-3.5020e-01	3.1803e-02	0.0000e+00	0.0000e+00
4.3929e+00	3.9266e+00	-1.0674e-01	2.2891e-02	0.0000e+00	0.0000e+00
4.6104e+00	3.9266e+00	-1.0582e-01	-1.1505e-02	0.0000e+00	0.0000e+00
4.8280e+00	3.9266e+00	1.2336e-02	-7.9488e-03	0.0000e+00	0.0000e+00
5.0456e+00	3.9266e+00	6.2077e-02	-2.3930e-03	0.0000e+00	0.0000e+00
5.2632e+00	3.9266e+00	4.9844e-02	-8.1515e-02	0.0000e+00	0.0000e+00
5.4807e+00	3.9266e+00	3.0827e-02	-8.1387e-02	0.0000e+00	0.0000e+00
5.6983e+00	3.9266e+00	-2.2378e-02	-2.9342e-01	0.0000e+00	0.0000e+00
5.9159e+00	3.9266e+00	-2.7287e-02	-1.7953e-01	0.0000e+00	0.0000e+00
2.5901e-01	3.7091e+00	-2.9591e+00	-2.4981e-02	0.0000e+00	0.0000e+00
4.7659e-01	3.7091e+00	-3.0914e+00	-2.3493e-02	0.0000e+00	0.0000e+00
6.9416e-01	3.7091e+00	-3.1840e+00	-6.6897e-02	0.0000e+00	0.0000e+00
9.1173e-01	3.7091e+00	-3.3367e+00	-8.5632e-02	0.0000e+00	0.0000e+00
1.1293e+00	3.7091e+00	-3.4267e+00	-5.8309e-02	0.0000e+00	0.0000e+00
1.3469e+00	3.7091e+00	-3.8308e+00	-8.3415e-02	0.0000e+00	0.0000e+00
1.5644e+00	3.7091e+00	-3.9957e+00	-3.6341e-02	0.0000e+00	0.0000e+00
1.7820e+00	3.7091e+00	-4.1210e+00	-8.8399e-02	0.0000e+00	0.0000e+00
1.9996e+00	3.7091e+00	-4.3766e+00	-6.0881e-02	0.0000e+00	0.0000e+00
2.2172e+00	3.7091e+00	-4.4545e+00	-4.6087e-02	0.0000e+00	0.0000e+00
2.4347e+00	3.7091e+00	-4.7388e+00	-3.9561e-02	0.0000e+00	0.0000e+00
2.6523e+00	3.7091e+00	-4.7285e+00	-1.1814e-01	0.0000e+00	0.0000e+00
2.8699e+00	3.7091e+00	-4.8863e+00	-9.1966e-02	0.0000e+00	0.0000e+00
3.0874e+00	3.7091e+00	-2.7358e+00	-1.0179e-01	1.0000e+00	0.0000e+00
3.3050e+00	3.7091e+00	-2.3837e+00	-1.2926e-01	0.0000e+00	0.0000e+00
3.5226e+00	3.7091e+00	-1.1459e+00	6.3295e-02	0.0000e+00	0.0000e+00
3.7402e+00	3.7091e+00	-1.0228e+00	7.5944e-02	0.0000e+00	0.0000e+00
3.9577e+00	3.7091e+00	-6.1814e-01	6.7599e-02	0.0000e+00	0.0000e+00
4.1753e+00	3.7091e+00	-4.6960e-01	9.3513e-02	0.0000e+00	0.0000e+00
4.3929e+00	3.7091e+00	-1.8405e-01	9.1299e-02	0.0000e+00	0.0000e+00
4.6104e+00	3.7091e+00	-1.1102e-01	4.8634e-02	0.0000e+00	0.0000e+00
4.8280e+00	3.7091e+00	-5.1338e-03	-3.5079e-02	0.0000e+00	0.0000e+00
5.0456e+00	3.7091e+00	2.7006e-02	-5.2376e-02	0.0000e+00	0.0000e+00
5.2632e+00	3.7091e+00	1.2399e-01	-1.2503e-02	0.0000e+00	0.0000e+00
5.4807e+00	3.7091e+00	1.9774e-01	8.0204e-03	0.0000e+00	0.0000e+00
5.6983e+00	3.7091e+00	3.7414e-01	-8.2412e-02	0.0000e+00	0.0000e+00
5.9159e+00	3.7091e+00	2.1666e-01	-9.0659e-02	0.0000e+00	0.0000e+00
2.5901e-01	3.4915e+00	-2.9512e+00	-2.3698e-02	0.0000e+00	0.0000e+00
4.7659e-01	3.4915e+00	-3.0834e+00	9.6561e-04	0.0000e+00	0.0000e+00
6.9416e-01	3.4915e+00	-3.1749e+00	-2.1338e-04	0.0000e+00	0.0000e+00
9.1173e-01	3.4915e+00	-3.3820e+00	-1.2283e-02	0.0000e+00	0.0000e+00
1.1293e+00	3.4915e+00	-3.4531e+00	1.7864e-02	0.0000e+00	0.0000e+00
1.3469e+00	3.4915e+00	-3.8302e+00	2.2814e-02	0.0000e+00	0.0000e+00
1.5644e+00	3.4915e+00	-3.9723e+00	6.5596e-02	0.0000e+00	0.0000e+00
1.7820e+00	3.4915e+00	-4.1289e+00	8.7941e-02	0.0000e+00	0.0000e+00
1.9996e+00	3.4915e+00	-4.3284e+00	8.2182e-02	0.0000e+00	0.0000e+00
2.2172e+00	3.4915e+00	-4.4688e+00	1.2049e-01	0.0000e+00	0.0000e+00
2.4347e+00	3.4915e+00	-4.6237e+00	1.6130e-01	0.0000e+00	0.0000e+00
2.6523e+00	3.4915e+00	-4.8046e+00	1.9753e-01	0.0000e+00	0.0000e+00
2.8699e+00	3.4915e+00	-3.4304e+00	2.0302e-01	1.0000e+00	0.0000e+00
3.0874e+00	3.4915e+00	-4.5689e+00	1.7823e-01	0.0000e+00	0.0000e+00
3.3050e+00	3.4915e+00	-1.3378e+00	1.2815e-01	0.0000e+00	0.0000e+00
3.5226e+00	3.4915e+00	-1.2551e+00	1.5630e-01	0.0000e+00	0.0000e+00
3.7402e+00	3.4915e+00	-1.0030e+00	1.6775e-01	0.0000e+00	0.0000e+00
3.9577e+00	3.4915e+00	-6.2920e-01	1.6770e-01	0.0000e+00	0.0000e+00
4.1753e+00	3.4915e+00	-5.3600e-01	1.6476e-01	0.0000e+00	0.0000e+00
4.3929e+00	3.4915e+00	-3.2326e-01	2.0646e-01	0.0000e+00	0.0000e+00
4.6104e+00	3.4915e+00	-3.1730e-01	2.9911e-01	0.0000e+00	0.0000e+00
4.8280e+00	3.4915e+00	5.2086e-03	-6.4443e-02	0.0000e+00	0.0000e+00
5.0456e+00	3.4915e+00	3.5539e-02	-9.1354e-02	0.0000e+00	0.0000e+00
5.2632e+00	3.4915e+00	1.4907e-01	2.8190e-02	0.0000e+00	0.0000e+00
5.4807e+00	3.4915e+00	1.0001e-01	2.2939e-01	0.0000e+00	0.0000e+00
5.6983e+00	3.4915e+00	1.4252e-01	-1.0800e-01	0.0000e+00	0.0000e+00
5.9159e+00	3.4915e+00	7.3241e-02	-5.2719e-01	0.0000e+00	0.0000e+00
2.5901e-01	3.2739e+00	-3.0060e+00	2.7985e-02	0.0000e+00	0.0000e+00
4.7659e-01	3.2739e+00	-3.0771e+00	3.1310e-02	0.0000e+00	0.0000e+00
6.9416e-01	3.2739e+00	-3.1717e+00	6.5932e-02	0.0000e+00	0.0000e+00
9.1173e-01	3.2739e+00	-3.4025e+00	1.0916e-01	0.0000e+00	0.0000e+00
1.1293e+00	3.2739e+00	-3.5282e+00	1.4875e-01	0.0000e+00	0.0000e+00
1.3469e+00	3.2739e+00	-3.7228e+00	1.8076e-01	0.0000e+00	0.0000e+00
1.5644e+00	3.2739e+00	-3.9991e+00	3.2349e-01	0.0000e+00	0.0000e+00
1.7820e+00	3.2739e+00	-4.2042e+00	3.4789e-01	0.0000e+00	0.0000e+00
1.9996e+00	3.2739e+00	-4.3782e+00	3.2359e-01	0.0000e+00	0.0000e+00
2.2172e+00	3.2739e+00	-4.4559e+00	3.6992e-01	0.0000e+00	0.0000e+00
2.4347e+00	3.2739e+00	-4.4956e+00	3.3831e-01	0.0000e+00	0.0000e+00
2.6523e+00	3.2739e+00	-4.7633e+00	5.0703e-01	0.0000e+00	0.0000e+00
2.8699e+00	3.2739e+00	-4.7360e+00	3.7694e-01	0.0000e+00	0.0000e+00
3.0874e+00	3.2739e+00	-4.5608e+00	4.1551e-01	0.0000e+00	0.0000e+00
3.3050e+00	3.2739e+00	-1.3221e+00	1.9278e-01	0.0000e+00	0.0000e+00
3.5226e+00	3.2739e+00	-1.3226e+00	1.9770e-01	0.0000e+00	0.0000e+00
3.7402e+00	3.2739e+00	-8.2804e-01	2.0313e-01	0.0000e+00	0.0000e+00
3.9577e+00	3.2739e+00	-6.5652e-01	1.8069e-01	0.0000e+00	0.0000e+00
4.1753e+00	3.2739e+00	-5.3551e-01	2.3102e-01	0.0000e+00	0.0000e+00
4.3929e+00	3.2739e+00	-4.8817e-01	2.9793e-01	0.0000e+00	0.0000e+00
4.6104e+00	3.2739e+00	-4.0689e-01	3.2227e-01	0.0000e+00	0.0000e+00
4.8280e+00	3.2739e+00	-3.1233e-01	1.2056e-01	0.0000e+00	0.0000e+00
5.0456e+00	3.2739e+00	-2.9294e-01	-1.3618e-01	0.0000e+00	0.0000e+00
5.2632e+00	3.2739e+00	-2.8016e-01	-1.0520e-01	0.0000e+00	0.0000e+00
5.4807e+00	3.2739e+00	-5.1208e-03	3.0148e-01	0.0000e+00	0.0000e+00
5.6983e+00	3.2739e+00	-1.3836e-02	-2.5229e-01	0.0000e+00	0.0000e+00
5.9159e+00	3.2739e+00	1.2114e-01	-3.2485e-01	0.0000e+00	0.0000e+00
2.5901e-01	3.0564e+00	-2.9916e+00	3.2649e-02	0.0000e+00	0.0000e+00
4.7659e-01	3.0564e+00	-3.0534e+00	3.6270e-02	0.0000e+00	0.0000e+00
6.9416e-01	3.0564e+00	-3.2067e+00	1.1904e-01	0.0000e+00	0.0000e+00
9.1173e-01	3.0564e+00	-3.3644e+00	1.2014e-01	0.0000e+00	0.0000e+00
1.1293e+00	3.0564e+00	-3.6886e+00	2.9185e-01	1.0000e+00	0.0000e+00
1.3469e+00	3.0564e+00	-3.7260e+00	3.2792e-01	0.0000e+00	0.0000e+00
1.5644e+00	3.0564e+00	-4.0560e+00	4.6961e-01	0.0000e+00	0.0000e+00
1.7820e+00	3.0564e+00	-4.2024e+00	5.1183e-01	0.0000e+00	0.0000e+00
1.9996e+00	3.0564e+00	-4.2957e+00	5.4662e-01	0.0000e+00	0.0000e+00
2.2172e+00	3.0564e+00	-4.5254e+00	5.8937e-01	0.0000e+00	0.0000e+00
2.4347e+00	3.0564e+00	-4.6184e+00	5.8853e-01	0.0000e+00	0.0000e+00
2.6523e+00	3.0564e+00	-4.6396e+00	6.4881e-01	0.0000e+00	0.0000e+00
2.8699e+00	3.0564e+00	-4.2989e+00	-2.7088e-02	0.0000e+00	0.0000e+00
3.0874e+00	3.0564e+00	-4.5435e+00	5.6664e-01	0.0000e+00	0.0000e+00
3.3050e+00	3.0564e+00	-9.6840e-01	3.7772e-01	0.0000e+00	0.0000e+00
3.5226e+00	3.0564e+00	-9.4564e-01	3.3541e-01	0.0000e+00	0.0000e+00
3.7402e+00	3.0564e+00	-1.9002e+00	2.7988e-01	1.0000e+00	0.0000e+00
3.9577e+00	3.0564e+00	-5.8178e-01	1.9367e-01	0.0000e+00	0.0000e+00
4.1753e+00	3.0564e+00	-4.4339e-01	2.5380e-01	0.0000e+00	0.0000e+00
4.3929e+00	3.0564e+00	-4.6848e-01	3.0445e-01	0.0000e+00	0.0000e+00
4.6104e+00	3.0564e+00	-3.7907e-01	2.8947e-01	0.0000e+00	0.0000e+00
4.8280e+00	3.0564e+00	-2.3982e-01	-3.9302e-02	0.0000e+00	0.0000e+00
5.0456e+00	3.0564e+00	-2.2482e-01	-1.7049e-01	0.0000e+00	0.0000e+00
5.2632e+00	3.0564e+00	-2.1298e-01	-4.8152e-02	1.0000e+00	0.0000e+00
5.4807e+00	3.0564e+00	2.6426e-02	3.7575e-02	0.0000e+00	0.0000e+00
5.6983e+00	3.0564e+00	6.4729e-02	-8.5047e-02	0.0000e+00	0.0000e+00
5.9159e+00	3.0564e+00	2.1949e-01	-2.7254e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.8388e+00	-3.0455e+00	3.5954e-02	0.0000e+00	0.0000e+00
4.7659e-01	2.8388e+00	-3.1049e+00	6.2681e-02	0.0000e+00	0.0000e+00
6.9416e-01	2.8388e+00	-3.3039e+00	1.6673e-01	0.0000e+00	0.0000e+00
9.1173e-01	2.8388e+00	-3.5985e+00	3.4775e-01	1.0000e+00	0.0000e+00
1.1293e+00	2.8388e+00	-3.7504e+00	4.2453e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.8388e+00	-3.9632e+00	6.1371e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.8388e+00	-4.0700e+00	6.4316e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.8388e+00	-4.2415e+00	6.9614e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.8388e+00	-4.4635e+00	7.6350e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.8388e+00	-4.6514e+00	9.5363e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.8388e+00	-4.6430e+00	8.3648e-01	0.0000e+00	0.0000e+00
2.6523e+00	2.8388e+00	-4.6189e+00	7.0659e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.8388e+00	-4.7884e+00	5.9430e-01	0.0000e+00	0.0000e+00
3.0874e+00	2.8388e+00	-4.3358e+00	6.1056e-01	0.0000e+00	0.0000e+00
3.3050e+00	2.8388e+00	-3.0112e+00	7.7850e-01	0.0000e+00	0.0000e+00
3.5226e+00	2.8388e+00	-8.8001e-01	3.9927e-01	0.0000e+00	0.0000e+00
3.7402e+00	2.8388e+00	-9.3600e-01	3.5028e-01	0.0000e+00	0.0000e+00
3.9577e+00	2.8388e+00	-8.1120e-01	2.6924e-01	0.0000e+00	0.0000e+00
4.1753e+00	2.8388e+00	-5.1497e-01	2.4126e-01	0.0000e+00	0.0000e+00
4.3929e+00	2.8388e+00	-4.3756e-01	2.8437e-01	0.0000e+00	0.0000e+00
4.6104e+00	2.8388e+00	-3.1354e-01	4.3775e-01	0.0000e+00	0.0000e+00
4.8280e+00	2.8388e+00	-1.1349e-01	1.2958e-01	0.0000e+00	0.0000e+00
5.0456e+00	2.8388e+00	5.0554e-02	-3.0799e-01	0.0000e+00	0.0000e+00
5.2632e+00	2.8388e+00	2.4323e-01	-1.1488e-02	0.0000e+00	0.0000e+00
5.4807e+00	2.8388e+00	2.7810e-01	-1.6329e-01	0.0000e+00	0.0000e+00
5.6983e+00	2.8388e+00	3.2144e-01	-7.1890e-02	0.0000e+00	0.0000e+00
5.9159e+00	2.8388e+00	1.9824e-01	-9.8620e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.6212e+00	-3.0911e+00	5.2107e-02	0.0000e+00	0.0000e+00
4.7659e-01	2.6212e+00	-3.2287e+00	1.0931e-01	0.0000e+00	0.0000e+00
6.9416e-01	2.6212e+00	-3.5491e+00	3.4705e-01	0.0000e+00	0.0000e+00
9.1173e-01	2.6212e+00	-3.7170e+00	4.8695e-01	0.0000e+00	0.0000e+00
1.1293e+00	2.6212e+00	-3.7953e+00	6.2824e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.6212e+00	-4.1510e+00	8.1000e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.6212e+00	-4.2017e+00	8.0841e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.6212e+00	-4.3004e+00	8.6647e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.6212e+00	-4.4860e+00	8.4295e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.6212e+00	-4.4877e+00	6.5656e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.6212e+00	-4.5569e+00	6.8834e-01	0.0000e+00	0.0000e+00
2.6523e+00	2.6212e+00	-4.5923e+00	6.4896e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.6212e+00	-3.8986e+00	3.4451e-01	1.0000e+00	0.0000e+00
3.0874e+00	2.6212e+00	-4.6445e+00	-1.1804e-01	0.0000e+00	0.0000e+00
3.3050e+00	2.6212e+00	-3.2622e+00	2.8700e-01	1.0000e+00	0.0000e+00
3.5226e+00	2.6212e+00	-3.5342e+00	4.8293e-01	0.0000e+00	0.0000e+00
3.7402e+00	2.6212e+00	-1.1527e+00	5.7331e-01	0.0000e+00	0.0000e+00
3.9577e+00	2.6212e+00	-2.9823e+00	5.9732e-01	0.0000e+00	0.0000e+00
4.1753e+00	2.6212e+00	-2.8553e+00	5.2122e-01	0.0000e+00	0.0000e+00
4.3929e+00	2.6212e+00	-2.8470e+00	5.2869e-01	0.0000e+00	0.0000e+00
4.6104e+00	2.6212e+00	-5.7025e-01	4.7225e-01	0.0000e+00	0.0000e+00
4.8280e+00	2.6212e+00	-4.2624e-01	1.7386e-01	0.0000e+00	0.0000e+00
5.0456e+00	2.6212e+00	-8.3244e-02	-4.7012e-01	0.0000e+00	0.0000e+00
5.2632e+00	2.6212e+00	3.0797e-02	-9.4475e-02	0.0000e+00	0.0000e+00
5.4807e+00	2.6212e+00	3.1305e-01	-4.7331e-01	0.0000e+00	0.0000e+00
5.6983e+00	2.6212e+00	8.1760e-02	-9.3119e-01	0.0000e+00	0.0000e+00
5.9159e+00	2.6212e+00	-1.3868e-02	-1.1121e+00	0.0000e+00	0.0000e+00
2.5901e-01	2.4036e+00	-3.1582e+00	1.0903e-01	0.0000e+00	0.0000e+00
4.7659e-01	2.4036e+00	-3.2274e+00	1.0078e-01	0.0000e+00	0.0000e+00
6.9416e-01	2.4036e+00	-3.7089e+00	5.6612e-01	0.0000e+00	0.0000e+00
9.1173e-01	2.4036e+00	-3.6815e+00	5.8271e-01	0.0000e+00	0.0000e+00
1.1293e+00	2.4036e+00	-4.0645e+00	8.2471e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.4036e+00	-4.1326e+00	8.4603e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.4036e+00	-4.2365e+00	7.7957e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.4036e+00	-4.2998e+00	7.6549e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.4036e+00	-4.3533e+00	5.6201e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.4036e+00	-4.3659e+00	5.9228e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.4036e+00	-4.4377e+00	3.8274e-01	0.0000e+00	0.0000e+00
2.6523e+00	2.4036e+00	-4.4194e+00	1.8978e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.4036e+00	-4.4163e+00	9.7106e-02	0.0000e+00	0.0000e+00
3.0874e+00	2.4036e+00	-4.5131e+00	7.7146e-03	0.0000e+00	0.0000e+00
3.3050e+00	2.4036e+00	-3.3369e+00	2.5325e-01	1.0000e+00	0.0000e+00
3.5226e+00	2.4036e+00	-3.0570e+00	2.6675e-01	1.0000e+00	0.0000e+00
3.7402e+00	2.4036e+00	-3.0312e+00	4.7075e-01	0.0000e+00	0.0000e+00
3.9577e+00	2.4036e+00	-3.0567e+00	5.0798e-01	0.0000e+00	0.0000e+00
4.1753e+00	2.4036e+00	-3.0649e+00	5.0639e-01	0.0000e+00	0.0000e+00
4.3929e+00	2.4036e+00	-3.0901e+00	5.3022e-01	0.0000e+00	0.0000e+00
4.6104e+00	2.4036e+00	-3.1046e+00	9.1404e-01	0.0000e+00	0.0000e+00
4.8280e+00	2.4036e+00	-3.1165e+00	1.1574e+00	0.0000e+00	0.0000e+00
5.0456e+00	2.4036e+00	-2.5311e+00	9.4423e-01	0.0000e+00	0.0000e+00
